No,Branch Code,Branch Store Name,Province (English),Province (Khmer),District (English),District (Khmer),Commune (English),Commune (Khmer),NCDD Commune Code,Latitude,Longitude,Nearby Places Count,Top 3-5 Nearby Places (EN | KH | Distance),English Search Keywords (Pipe Separated),Khmer Search Keywords (Pipe Separated)
537,"SPEA018","Pheakdei","Kampong Speu","កំពង់ស្ពឺ","Basedth","បរសេដ្ឋ","Pheakdei","ភក្ដី","050104","11.177036","104.407526",3,"Trapeang Phong (ផ្សារត្រាពោង ផូង) - 10.04km ; Dambouk Rung (ផ្សារដាមបអូក រុង) - 11.3km ; Basedth Center (បរសេដ្ឋ មជ្ឈមណ្ឌល) - 0km","SPEA018 | Pheakdei | Kampong Speu | Basedth | Trapeang Phong | Dambouk Rung | Basedth Center","កំពង់ស្ពឺ | បរសេដ្ឋ | ផ្សារត្រាពោង ផូង | ផ្សារដាមបអូក រុង | បរសេដ្ឋ មជ្ឈមណ្ឌល"
538,"SPEA019","Prey Kmeng","Kampong Speu","កំពង់ស្ពឺ","Phnum Sruoch","ភ្នំស្រួច","Prey Kmeng","ព្រៃក្មេង","050609","11.308992","104.438688",2,"Trapeang Kraleoung Markit (ផ្សារត្រពាំងក្រឡឹង) - 11.06km ; Phnum Sruoch Center (ភ្នំស្រួច មជ្ឈមណ្ឌល) - 0km","SPEA019 | Prey Kmeng | Kampong Speu | Phnum Sruoch | Trapeang Kraleoung Markit | Phnum Sruoch Center","កំពង់ស្ពឺ | ភ្នំស្រួច | ផ្សារត្រពាំងក្រឡឹង | ភ្នំស្រួច មជ្ឈមណ្ឌល"
539,"SPEA020","Prey Sralaeng","Prey Veng","ព្រៃវែង","Pea Reang","ពារាំង","Prey Sralet","ព្រៃស្រឡិត","140809","11.157493","104.684507",4,"Pang Sey Market (ផ្សារពាង សេយ) - 3.45km ; Thol Bott Market (ផ្សារថូល បូតត) - 3.67km ; Thnol Bot Market (ផ្សារថ្នល់ បូត) - 3.8km ; Thnol Tortoeng Market (ផ្សារថ្នល់ តូរតូេង) - 10.11km","SPEA020 | Prey Sralaeng | Prey Veng | Pea Reang | Pang Sey Market | Thol Bott Market | Thnol Bot Market | Thnol Tortoeng Market","ព្រៃវែង | ពារាំង | ផ្សារពាង សេយ | ផ្សារថូល បូតត | ផ្សារថ្នល់ បូត | ផ្សារថ្នល់ តូរតូេង"
540,"SPEA021","Tang Krouch","Kampong Speu","កំពង់ស្ពឺ","Samraong Tong","សំរោងទង","Tang Krouch","តាំងក្រូច","050711","11.531039","104.416137",3,"Khnol Kheng (ផ្សារខនូល ខេង) - 2.72km ; Trapeang Kin Market (ផ្សារត្រពាំងគិន) - 11.47km ; Samraong Tong Center (សំរោងទង មជ្ឈមណ្ឌល) - 0km","SPEA021 | Tang Krouch | Kampong Speu | Samraong Tong | Khnol Kheng | Trapeang Kin Market | Samraong Tong Center","កំពង់ស្ពឺ | សំរោងទង | ផ្សារខនូល ខេង | ផ្សារត្រពាំងគិន | សំរោងទង មជ្ឈមណ្ឌល"
541,"SPEA022","Voa Sar","Kampong Speu","កំពង់ស្ពឺ","Samraong Tong","សំរោងទង","Voa Sar","វល្លិសរ","050715","11.475615","104.567907",5,"Chambot Market (ផ្សារចាមបូត) - 0.52km ; Market Angserye (ផ្សារាងសេរយេ) - 2.91km ; Sweet Tamarind  Market (ផ្សារអម្ពិលផ្អែម) - 3.83km ; Prey Phet Market (ផ្សារព្រៃភេត) - 4.83km ; Kampong Speu Market (ផ្សារកំពង់ស្ពឺ) - 5.31km","SPEA022 | Voa Sar | Kampong Speu | Samraong Tong | Chambot Market | Market Angserye | Sweet Tamarind  Market | Prey Phet Market | Kampong Speu Market","កំពង់ស្ពឺ | សំរោងទង | ផ្សារចាមបូត | ផ្សារាងសេរយេ | ផ្សារអម្ពិលផ្អែម | ផ្សារព្រៃភេត | ផ្សារកំពង់ស្ពឺ"
542,"SPEA023","Trapeang Chou","Kampong Speu","កំពង់ស្ពឺ","Aoral","ឱរ៉ាល់","Trapeang Chour","ត្រពាំងជោ","050403","11.811444","104.129407",3,"Speun Dert (ផ្សារស្ពាន ដេរត) - 0.28km ; Trapeang Cho Market (ផ្សារត្រពាំងជោ) - 3.81km ; Aoral Center (ឱរ៉ាល់ មជ្ឈមណ្ឌល) - 0km","SPEA023 | Trapeang Chou | Kampong Speu | Aoral | Speun Dert | Trapeang Cho Market | Aoral Center","កំពង់ស្ពឺ | ឱរ៉ាល់ | ផ្សារស្ពាន ដេរត | ផ្សារត្រពាំងជោ | ឱរ៉ាល់ មជ្ឈមណ្ឌល"
543,"SPEA024","Ou Ta Vam","Pailin","ប៉ៃលិន","Pailin","ប៉ៃលិន","Ou Ta Vau","អូរតាវ៉ៅ","240102","11.323964","104.578105",3,"Srong Market (ផ្សារស្រូង) - 6.15km ; Nha (ផ្សារញា) - 6.9km ; Kor Krous (ផ្សារកូរ ក្រអូស) - 7.99km","SPEA024 | Ou Ta Vam | Pailin | Srong Market | Nha | Kor Krous","ប៉ៃលិន | ផ្សារស្រូង | ផ្សារញា | ផ្សារកូរ ក្រអូស"
544,"SPEA025","Tang Sya","Kampong Speu","កំពង់ស្ពឺ","Phnum Sruoch","ភ្នំស្រួច","Tang Sya","តាំងស្យា","050611","11.38836","104.377905",3,"Trapeang Kraleoung Markit (ផ្សារត្រពាំងក្រឡឹង) - 0.1km ; Talat Market (ផ្សារតាលាត) - 7.7km ; Phnum Sruoch Center (ភ្នំស្រួច មជ្ឈមណ្ឌល) - 0km","SPEA025 | Tang Sya | Kampong Speu | Phnum Sruoch | Trapeang Kraleoung Markit | Talat Market | Phnum Sruoch Center","កំពង់ស្ពឺ | ភ្នំស្រួច | ផ្សារត្រពាំងក្រឡឹង | ផ្សារតាលាត | ភ្នំស្រួច មជ្ឈមណ្ឌល"
545,"SPEA026","Ta Sal","Kampong Speu","កំពង់ស្ពឺ","Aoral","ឱរ៉ាល់","Ta Sal","តាសាល","050405","11.703038","103.939144",2,"Chorm (ផ្សារចូរម) - 0.07km ; Aoral Center (ឱរ៉ាល់ មជ្ឈមណ្ឌល) - 0km","SPEA026 | Ta Sal | Kampong Speu | Aoral | Chorm | Aoral Center","កំពង់ស្ពឺ | ឱរ៉ាល់ | ផ្សារចូរម | ឱរ៉ាល់ មជ្ឈមណ្ឌល"
546,"SPEA027","Ou","Kampong Speu","កំពង់ស្ពឺ","Phnum Sruoch","ភ្នំស្រួច","Ou","អូរ","050607","11.342067","104.322307",3,"Talat Market (ផ្សារតាលាត) - 0.29km ; Trapeang Kraleoung Markit (ផ្សារត្រពាំងក្រឡឹង) - 8.05km ; Dambouk Rung (ផ្សារដាមបអូក រុង) - 11.87km","SPEA027 | Ou | Kampong Speu | Phnum Sruoch | Talat Market | Trapeang Kraleoung Markit | Dambouk Rung","កំពង់ស្ពឺ | ភ្នំស្រួច | ផ្សារតាលាត | ផ្សារត្រពាំងក្រឡឹង | ផ្សារដាមបអូក រុង"
547,"SPEA028","Veang Chas","Kampong Speu","កំពង់ស្ពឺ","Odongk Maechay","ឧដុង្គម៉ែជ័យ","Veang Chas","វាំងចាស់","050901","11.823481","104.743066",5,"Odongk (ផ្សារូដូងក) - 0.08km ; Phsar Samrong () - 0.11km ; Phsar Udong (ផ្សារឧដុង្គ) - 1.35km ; Night Market (ផ្សាររាត្រី) - 1.96km ; Phsar Trach Primary School (សាលាបឋមសិក្សា ផ្សារត្រាច) - 3.22km","SPEA028 | Veang Chas | Kampong Speu | Odongk Maechay | Odongk | Phsar Samrong | Phsar Udong | Night Market | Phsar Trach Primary School","កំពង់ស្ពឺ | ឧដុង្គម៉ែជ័យ | ផ្សារូដូងក | ផ្សារឧដុង្គ | ផ្សាររាត្រី | សាលាបឋមសិក្សា ផ្សារត្រាច"
548,"SPEA029","Sangkae Satob","Kampong Speu","កំពង់ស្ពឺ","Aoral","ឱរ៉ាល់","Sangkae Satob","សង្កែសាទប","050404","11.680048","104.147813",2,"Khnun Thurt (ផ្សារខនុន ថុរត) - 2.2km ; Aoral Center (ឱរ៉ាល់ មជ្ឈមណ្ឌល) - 0km","SPEA029 | Sangkae Satob | Kampong Speu | Aoral | Khnun Thurt | Aoral Center","កំពង់ស្ពឺ | ឱរ៉ាល់ | ផ្សារខនុន ថុរត | ឱរ៉ាល់ មជ្ឈមណ្ឌល"
549,"SPEA031","Krang Khnong","Phnom Penh","ភ្នំពេញ","Saensokh","សែនសុខ","Krang Thnong","ក្រាំងធ្នង់","120807","11.309173","104.631576",5,"Srong Market (ផ្សារស្រូង) - 1.65km ; Nha (ផ្សារញា) - 3.44km ; Kor Krous (ផ្សារកូរ ក្រអូស) - 4.98km ; ThamKah Market (ផ្សារត្រាំខ្នារ) - 8.65km ; Daemrka (ផ្សារដែមរកា) - 8.89km","SPEA031 | Krang Khnong | Phnom Penh | Saensokh | Srong Market | Nha | Kor Krous | ThamKah Market | Daemrka","ភ្នំពេញ | សែនសុខ | ផ្សារស្រូង | ផ្សារញា | ផ្សារកូរ ក្រអូស | ផ្សារត្រាំខ្នារ | ផ្សារដែមរកា"
550,"SPEA032","Roleang Kreul 02","Kampong Speu","កំពង់ស្ពឺ","Samraong Tong","សំរោងទង","Roleang Kreul","រលាំងគ្រើល","050706","11.440644","104.639622",5,"Ang Metrey Market () - 1.79km ; Angmetrey (ផ្សារាងមេត្រេយ) - 1.84km ; Trapeang Kong Market (ផ្សារត្រពាំងគង) - 5.22km ; Prey Phet Market (ផ្សារព្រៃភេត) - 5.61km ; Sweet Tamarind  Market (ផ្សារអម្ពិលផ្អែម) - 6.03km","SPEA032 | Roleang Kreul 02 | Kampong Speu | Samraong Tong | Ang Metrey Market | Angmetrey | Trapeang Kong Market | Prey Phet Market | Sweet Tamarind  Market","កំពង់ស្ពឺ | សំរោងទង | ផ្សារាងមេត្រេយ | ផ្សារត្រពាំងគង | ផ្សារព្រៃភេត | ផ្សារអម្ពិលផ្អែម"
551,"SPEP001","Chbar Mon","Kampong Speu","កំពង់ស្ពឺ","Chbar Mon","ច្បារមន","Chbar Mon","ច្បារមន","050201","11.465375","104.527043",5,"Kampong Speu Market (ផ្សារកំពង់ស្ពឺ) - 0.76km ; Chbar Mon Market (ផ្សារច្បារមន) - 0.76km ; Phsar Kampong Speu (ផ្សារកំពង់ស្ពឺ) - 1.43km ; Market Angserye (ផ្សារាងសេរយេ) - 1.71km ; Chambot Market (ផ្សារចាមបូត) - 4.09km","SPEP001 | Chbar Mon | Kampong Speu | Kampong Speu Market | Chbar Mon Market | Phsar Kampong Speu | Market Angserye | Chambot Market","កំពង់ស្ពឺ | ច្បារមន | ផ្សារកំពង់ស្ពឺ | ផ្សារច្បារមន | ផ្សារាងសេរយេ | ផ្សារចាមបូត"
552,"SPES001","Rokar Thum","Kampong Speu","កំពង់ស្ពឺ","Chbar Mon","ច្បារមន","Rokar Thum","រការធំ","050203","11.460768","104.514622",5,"Kampong Speu Market (ផ្សារកំពង់ស្ពឺ) - 0.73km ; Chbar Mon Market (ផ្សារច្បារមន) - 0.73km ; Phsar Kampong Speu (ផ្សារកំពង់ស្ពឺ) - 1.02km ; Vatchumna (ផ្សារវាតចុមនា) - 2.93km ; Market Angserye (ផ្សារាងសេរយេ) - 3.15km","SPES001 | Rokar Thum | Kampong Speu | Chbar Mon | Kampong Speu Market | Chbar Mon Market | Phsar Kampong Speu | Vatchumna | Market Angserye","កំពង់ស្ពឺ | ច្បារមន | ផ្សារកំពង់ស្ពឺ | ផ្សារច្បារមន | ផ្សារវាតចុមនា | ផ្សារាងសេរយេ"
553,"SPES002","Snam Krapeu","Kampong Speu","កំពង់ស្ពឺ","Kong Pisei","គងពិសី","Snam Krapeu","ស្នំក្រពើ","050310","11.286801","104.706699",5,"ThamKah Market (ផ្សារត្រាំខ្នារ) - 0.38km ; Tramkna (ផ្សារត្រាមកនា) - 0.92km ; Daemrka (ផ្សារដែមរកា) - 1.31km ; Daemon Angkrong (ផ្សារដែមូន ាងក្រូង) - 7.86km ; Srong Market (ផ្សារស្រូង) - 8.81km","SPES002 | Snam Krapeu | Kampong Speu | Kong Pisei | ThamKah Market | Tramkna | Daemrka | Daemon Angkrong | Srong Market","កំពង់ស្ពឺ | គងពិសី | ផ្សារត្រាំខ្នារ | ផ្សារត្រាមកនា | ផ្សារដែមរកា | ផ្សារដែមូន ាងក្រូង | ផ្សារស្រូង"
554,"STUA001","Sekong","Stung Treng","ស្ទឹងត្រែង","Siem Pang","សៀមប៉ាង","Sekong","សេកុង","190302","14.115063","106.385817",3,"Reatrey Thida Sour Siem Pang Market (ផ្សាររោត្រេយ ថីដា សអូរ សីេម ពាង) - 0.46km ; Thom Thmey Siem Pang Market (ផ្សារធំថ្មី សីេម ពាង) - 1.23km ; Siem Pang Center (សៀមប៉ាង មជ្ឈមណ្ឌល) - 0km","STUA001 | Sekong | Stung Treng | Siem Pang | Reatrey Thida Sour Siem Pang Market | Thom Thmey Siem Pang Market | Siem Pang Center","ស្ទឹងត្រែង | សៀមប៉ាង | ផ្សាររោត្រេយ ថីដា សអូរ សីេម ពាង | ផ្សារធំថ្មី សីេម ពាង | សៀមប៉ាង មជ្ឈមណ្ឌល"
555,"STUA002","Siem Bouk 01","Stung Treng","ស្ទឹងត្រែង","Siem Bouk","សៀមបូក","Kaoh Preah","កោះព្រះ","190201","13.334026","106.103639",3,"Siem Bouk Market (ផ្សារសីេម បអូក) - 0.36km ; Siem Bouk (ផ្សារសីេម បអូក) - 6.54km ; Ou Pong Moan Market (ផ្សារអូរពងមាន់) - 11.3km","STUA002 | Siem Bouk 01 | Stung Treng | Siem Bouk | Siem Bouk Market | Ou Pong Moan Market","ស្ទឹងត្រែង | សៀមបូក | ផ្សារសីេម បអូក | ផ្សារអូរពងមាន់"
556,"STUA003","Ou Svay","Kampong Cham","កំពង់ចាម","Kampong Siem","កំពង់សៀម","Ou Svay","អូរស្វាយ","030610","13.880126","106.001924",3,"Ou Svay Market (ផ្សារអូ ស្វាយ) - 0.3km ; Dong Kralor Market (ផ្សារដូង ក្រាលូរ) - 11.87km ; Kampong Siem Center (កំពង់សៀម មជ្ឈមណ្ឌល) - 0km","STUA003 | Ou Svay | Kampong Cham | Kampong Siem | Ou Svay Market | Dong Kralor Market | Kampong Siem Center","កំពង់ចាម | កំពង់សៀម | ផ្សារអូ ស្វាយ | ផ្សារដូង ក្រាលូរ | កំពង់សៀម មជ្ឈមណ្ឌល"
557,"STUA004","Kbal Romeas 01","Stung Treng","ស្ទឹងត្រែង","Sesan","សេសាន","Kbal Romeas","ក្បាលរមាស","190102","13.422893","106.280728",3,"Chrop Market (ផ្សារចរូព) - 0.04km ; Sre Sranok (ផ្សារស្រេ ស្រានូក) - 7.93km ; Kamphun Market (ផ្សារកាមផុន) - 9.03km","STUA004 | Kbal Romeas 01 | Stung Treng | Sesan | Chrop Market | Sre Sranok | Kamphun Market","ស្ទឹងត្រែង | សេសាន | ផ្សារចរូព | ផ្សារស្រេ ស្រានូក | ផ្សារកាមផុន"
558,"STUA006","Siem Bouk 02","Stung Treng","ស្ទឹងត្រែង","Siem Bouk","សៀមបូក","Kaoh Preah","កោះព្រះ","190201","13.360574","105.959553",2,"Siem Bouk Market (ផ្សារសីេម បអូក) - 0.03km ; Siem Bouk Center (សៀមបូក មជ្ឈមណ្ឌល) - 0km","STUA006 | Siem Bouk 02 | Stung Treng | Siem Bouk | Siem Bouk Market | Siem Bouk Center","ស្ទឹងត្រែង | សៀមបូក | ផ្សារសីេម បអូក | សៀមបូក មជ្ឈមណ្ឌល"
